"Plot Title: MM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20683999, LBL: 10 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684001, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20645949, SEN S/N: 20684008, LBL: 75)"
2242,10/26/21 09:00:01 AM,0.3699,0.4810,0.4550
2243,10/26/21 09:30:01 AM,0.3699,0.4810,0.4550
2244,10/26/21 10:00:01 AM,0.3688,0.4810,0.4550
2245,10/26/21 10:30:01 AM,0.3683,0.4810,0.4550
2246,10/26/21 11:00:01 AM,0.3677,0.4810,0.4550
2247,10/26/21 11:30:01 AM,0.3666,0.4810,0.4550
2248,10/26/21 12:00:01 PM,0.3666,0.4810,0.4550
2249,10/26/21 12:30:01 PM,0.3660,0.4810,0.4550
2250,10/26/21 01:00:01 PM,0.3655,0.4817,0.4550
2251,10/26/21 01:30:01 PM,0.3649,0.4810,0.4550
2252,10/26/21 02:00:01 PM,0.3643,0.4817,0.4550
2253,10/26/21 02:30:01 PM,0.3643,0.4810,0.4550
2254,10/26/21 03:00:01 PM,0.3628,0.4817,0.4550
2255,10/26/21 03:30:01 PM,0.3628,0.4810,0.4550
2256,10/26/21 04:00:01 PM,0.3622,0.4817,0.4550
2257,10/26/21 04:30:01 PM,0.3611,0.4810,0.4550
2258,10/26/21 05:00:01 PM,0.3600,0.4817,0.4550
2259,10/26/21 05:30:01 PM,0.3590,0.4817,0.4550
2260,10/26/21 06:00:01 PM,0.3590,0.4810,0.4550
2261,10/26/21 06:30:01 PM,0.3584,0.4817,0.4550
2262,10/26/21 07:00:01 PM,0.3578,0.4817,0.4550
2263,10/26/21 07:30:01 PM,0.3573,0.4817,0.4550
2264,10/26/21 08:00:01 PM,0.3568,0.4817,0.4550
2265,10/26/21 08:30:01 PM,0.3563,0.4817,0.4550
2266,10/26/21 09:00:01 PM,0.3557,0.4817,0.4550
2267,10/26/21 09:30:01 PM,0.3557,0.4817,0.4550
2268,10/26/21 10:00:01 PM,0.3557,0.4817,0.4550
2269,10/26/21 10:30:01 PM,0.3553,0.4817,0.4550
2270,10/26/21 11:00:01 PM,0.3553,0.4817,0.4550
2271,10/26/21 11:30:01 PM,0.3557,0.4817,0.4550
2272,10/27/21 12:00:01 AM,0.3557,0.4817,0.4550
2273,10/27/21 12:30:01 AM,0.3563,0.4817,0.4550
2274,10/27/21 01:00:01 AM,0.3563,0.4817,0.4550
2275,10/27/21 01:30:01 AM,0.3563,0.4817,0.4550
2276,10/27/21 02:00:01 AM,0.3568,0.4817,0.4550
2277,10/27/21 02:30:01 AM,0.3578,0.4817,0.4550
2278,10/27/21 03:00:01 AM,0.3590,0.4817,0.4550
2279,10/27/21 03:30:01 AM,0.3605,0.4817,0.4550
2280,10/27/21 04:00:01 AM,0.3622,0.4817,0.4550
2281,10/27/21 04:30:01 AM,0.3632,0.4817,0.4550
2282,10/27/21 05:00:01 AM,0.3632,0.4817,0.4550
2283,10/27/21 05:30:01 AM,0.3638,0.4817,0.4550
2284,10/27/21 06:00:01 AM,0.3632,0.4817,0.4550
2285,10/27/21 06:30:01 AM,0.3632,0.4817,0.4550
2286,10/27/21 07:00:01 AM,0.3628,0.4817,0.4550
2287,10/27/21 07:30:01 AM,0.3628,0.4817,0.4550
2288,10/27/21 08:00:01 AM,0.3622,0.4817,0.4550
2289,10/27/21 08:30:01 AM,0.3616,0.4817,0.4550
2290,10/27/21 09:00:01 AM,0.3611,0.4817,0.4550
2291,10/27/21 09:30:01 AM,0.3605,0.4817,0.4550
2292,10/27/21 10:00:01 AM,0.3605,0.4817,0.4550
2293,10/27/21 10:30:01 AM,0.3600,0.4817,0.4550
2294,10/27/21 11:00:01 AM,0.3594,0.4817,0.4557
2295,10/27/21 11:30:01 AM,0.3584,0.4817,0.4550
2296,10/27/21 12:00:01 PM,0.3578,0.4817,0.4550
2297,10/27/21 12:30:01 PM,0.3568,0.4817,0.4550
2298,10/27/21 01:00:01 PM,0.3563,0.4817,0.4550
2299,10/27/21 01:30:01 PM,0.3563,0.4817,0.4550
2300,10/27/21 02:00:01 PM,0.3557,0.4817,0.4550
2301,10/27/21 02:30:01 PM,0.3557,0.4817,0.4557
2302,10/27/21 03:00:01 PM,0.3553,0.4817,0.4557
2303,10/27/21 03:30:01 PM,0.3547,0.4810,0.4550
2304,10/27/21 04:00:01 PM,0.3542,0.4810,0.4550
2305,10/27/21 04:30:01 PM,0.3542,0.4810,0.4550
2306,10/27/21 05:00:01 PM,0.3537,0.4810,0.4550
2307,10/27/21 05:30:01 PM,0.3531,0.4810,0.4550
2308,10/27/21 06:00:01 PM,0.3526,0.4817,0.4550
2309,10/27/21 06:30:01 PM,0.3521,0.4817,0.4550
2310,10/27/21 07:00:01 PM,0.3521,0.4817,0.4550
2311,10/27/21 07:30:01 PM,0.3516,0.4817,0.4550
2312,10/27/21 08:00:01 PM,0.3511,0.4817,0.4550
2313,10/27/21 08:30:01 PM,0.3511,0.4817,0.4550
2314,10/27/21 09:00:01 PM,0.3506,0.4817,0.4550
2315,10/27/21 09:30:01 PM,0.3506,0.4817,0.4543
2316,10/27/21 10:00:01 PM,0.3500,0.4817,0.4550
2317,10/27/21 10:30:01 PM,0.3500,0.4817,0.4543
2318,10/27/21 11:00:01 PM,0.3500,0.4817,0.4543
2319,10/27/21 11:30:01 PM,0.3500,0.4817,0.4550
2320,10/28/21 12:00:01 AM,0.3500,0.4817,0.4543
2321,10/28/21 12:30:01 AM,0.3500,0.4817,0.4543
2322,10/28/21 01:00:01 AM,0.3500,0.4817,0.4543
2323,10/28/21 01:30:01 AM,0.3496,0.4817,0.4543
2324,10/28/21 02:00:01 AM,0.3496,0.4817,0.4543
2325,10/28/21 02:30:01 AM,0.3496,0.4817,0.4543
2326,10/28/21 03:00:01 AM,0.3496,0.4817,0.4543
2327,10/28/21 03:30:01 AM,0.3496,0.4817,0.4543
2328,10/28/21 04:00:01 AM,0.3490,0.4817,0.4536
2329,10/28/21 04:30:01 AM,0.3490,0.4817,0.4543
2330,10/28/21 05:00:01 AM,0.3490,0.4817,0.4536
2331,10/28/21 05:30:01 AM,0.3490,0.4817,0.4536
2332,10/28/21 06:00:01 AM,0.3486,0.4817,0.4536
2333,10/28/21 06:30:01 AM,0.3486,0.4817,0.4536
2334,10/28/21 07:00:01 AM,0.3486,0.4817,0.4536
2335,10/28/21 07:30:01 AM,0.3481,0.4817,0.4536
2336,10/28/21 08:00:01 AM,0.3476,0.4817,0.4536
2337,10/28/21 08:30:01 AM,0.3476,0.4817,0.4543
2338,10/28/21 09:00:01 AM,0.3476,0.4817,0.4543
2339,10/28/21 09:30:01 AM,0.3471,0.4817,0.4543
2340,10/28/21 10:00:01 AM,0.3471,0.4817,0.4543
2341,10/28/21 10:30:01 AM,0.3471,0.4817,0.4543
2342,10/28/21 11:00:01 AM,0.3466,0.4817,0.4543
2343,10/28/21 11:30:01 AM,0.3461,0.4817,0.4543
2344,10/28/21 12:00:01 PM,0.3457,0.4817,0.4543
2345,10/28/21 12:30:01 PM,0.3457,0.4817,0.4543
2346,10/28/21 01:00:01 PM,0.3451,0.4817,0.4543
2347,10/28/21 01:30:01 PM,0.3447,0.4817,0.4543
2348,10/28/21 02:00:01 PM,0.3441,0.4817,0.4543
2349,10/28/21 02:30:01 PM,0.3441,0.4817,0.4543
2350,10/28/21 03:00:01 PM,0.3441,0.4817,0.4543
2351,10/28/21 03:30:01 PM,0.3437,0.4817,0.4543
2352,10/28/21 04:00:01 PM,0.3437,0.4810,0.4543
2353,10/28/21 04:30:01 PM,0.3432,0.4817,0.4543
2354,10/28/21 05:00:01 PM,0.3432,0.4817,0.4543
2355,10/28/21 05:30:01 PM,0.3432,0.4810,0.4543
2356,10/28/21 06:00:01 PM,0.3427,0.4817,0.4543
2357,10/28/21 06:30:01 PM,0.3422,0.4817,0.4536
2358,10/28/21 07:00:01 PM,0.3422,0.4817,0.4536
2359,10/28/21 07:30:01 PM,0.3422,0.4817,0.4536
2360,10/28/21 08:00:01 PM,0.3418,0.4810,0.4536
2361,10/28/21 08:30:01 PM,0.3418,0.4810,0.4536
2362,10/28/21 09:00:01 PM,0.3418,0.4817,0.4536
2363,10/28/21 09:30:01 PM,0.3418,0.4817,0.4536
2364,10/28/21 10:00:01 PM,0.3418,0.4810,0.4536
2365,10/28/21 10:30:01 PM,0.3418,0.4810,0.4536
2366,10/28/21 11:00:01 PM,0.3418,0.4810,0.4536
2367,10/28/21 11:30:01 PM,0.3418,0.4810,0.4536
2368,10/29/21 12:00:01 AM,0.3422,0.4810,0.4536
2369,10/29/21 12:30:01 AM,0.3422,0.4810,0.4536
2370,10/29/21 01:00:01 AM,0.3422,0.4810,0.4536
2371,10/29/21 01:30:01 AM,0.3422,0.4810,0.4536
2372,10/29/21 02:00:01 AM,0.3422,0.4810,0.4536
2373,10/29/21 02:30:01 AM,0.3422,0.4810,0.4536
2374,10/29/21 03:00:01 AM,0.3422,0.4810,0.4529
2375,10/29/21 03:30:01 AM,0.3422,0.4810,0.4529
2376,10/29/21 04:00:01 AM,0.3422,0.4810,0.4536
2377,10/29/21 04:30:01 AM,0.3422,0.4810,0.4529
2378,10/29/21 05:00:01 AM,0.3422,0.4810,0.4529
2379,10/29/21 05:30:01 AM,0.3422,0.4810,0.4529
2380,10/29/21 06:00:01 AM,0.3422,0.4810,0.4529
2381,10/29/21 06:30:01 AM,0.3422,0.4810,0.4536
2382,10/29/21 07:00:01 AM,0.3422,0.4810,0.4529
2383,10/29/21 07:30:01 AM,0.3418,0.4810,0.4529
2384,10/29/21 08:00:01 AM,0.3418,0.4810,0.4529
2385,10/29/21 08:30:01 AM,0.3418,0.4810,0.4529
2386,10/29/21 09:00:01 AM,0.3418,0.4810,0.4536
2387,10/29/21 09:30:01 AM,0.3422,0.4810,0.4536
2388,10/29/21 10:00:01 AM,0.3422,0.4810,0.4536
2389,10/29/21 10:30:01 AM,0.3422,0.4810,0.4536
2390,10/29/21 11:00:01 AM,0.3418,0.4802,0.4536
2391,10/29/21 11:30:01 AM,0.3418,0.4802,0.4536
2392,10/29/21 12:00:01 PM,0.3412,0.4802,0.4536
2393,10/29/21 12:30:01 PM,0.3408,0.4802,0.4536
2394,10/29/21 01:00:01 PM,0.3408,0.4802,0.4536
2395,10/29/21 01:30:01 PM,0.3403,0.4802,0.4536
2396,10/29/21 02:00:01 PM,0.3403,0.4802,0.4536
2397,10/29/21 02:30:01 PM,0.3399,0.4795,0.4536
2398,10/29/21 03:00:01 PM,0.3389,0.4802,0.4536
2399,10/29/21 03:30:01 PM,0.3389,0.4802,0.4536
2400,10/29/21 04:00:01 PM,0.3384,0.4802,0.4536
2401,10/29/21 04:30:01 PM,0.3384,0.4802,0.4536
2402,10/29/21 05:00:01 PM,0.3380,0.4802,0.4536
2403,10/29/21 05:30:01 PM,0.3380,0.4802,0.4536
2404,10/29/21 06:00:01 PM,0.3380,0.4802,0.4529
2405,10/29/21 06:30:01 PM,0.3376,0.4795,0.4529
2406,10/29/21 07:00:01 PM,0.3376,0.4795,0.4536
2407,10/29/21 07:30:01 PM,0.3376,0.4795,0.4536
2408,10/29/21 08:00:01 PM,0.3376,0.4795,0.4529
2409,10/29/21 08:30:01 PM,0.3376,0.4795,0.4529
2410,10/29/21 09:00:01 PM,0.3371,0.4795,0.4529
2411,10/29/21 09:30:01 PM,0.3371,0.4795,0.4529
2412,10/29/21 10:00:01 PM,0.3371,0.4795,0.4529
2413,10/29/21 10:30:01 PM,0.3371,0.4795,0.4529
2414,10/29/21 11:00:01 PM,0.3371,0.4795,0.4529
2415,10/29/21 11:30:01 PM,0.3371,0.4795,0.4529
2416,10/30/21 12:00:01 AM,0.3371,0.4795,0.4529
2417,10/30/21 12:30:01 AM,0.3371,0.4795,0.4529
2418,10/30/21 01:00:01 AM,0.3376,0.4795,0.4529
2419,10/30/21 01:30:01 AM,0.3376,0.4795,0.4529
2420,10/30/21 02:00:01 AM,0.3376,0.4795,0.4529
2421,10/30/21 02:30:01 AM,0.3380,0.4795,0.4529
2422,10/30/21 03:00:01 AM,0.3380,0.4795,0.4529
2423,10/30/21 03:30:01 AM,0.3380,0.4795,0.4529
2424,10/30/21 04:00:01 AM,0.3380,0.4795,0.4529
2425,10/30/21 04:30:01 AM,0.3380,0.4788,0.4529
2426,10/30/21 05:00:01 AM,0.3380,0.4795,0.4529
2427,10/30/21 05:30:01 AM,0.3380,0.4773,0.4529
2428,10/30/21 06:00:01 AM,0.3380,0.4773,0.4529
2429,10/30/21 06:30:01 AM,0.3380,0.4773,0.4529
2430,10/30/21 07:00:01 AM,0.3380,0.4773,0.4529
2431,10/30/21 07:30:01 AM,0.3380,0.4766,0.4529
2432,10/30/21 08:00:01 AM,0.3380,0.4766,0.4529
2433,10/30/21 08:30:01 AM,0.3384,0.4766,0.4529
2434,10/30/21 09:00:01 AM,0.3384,0.4766,0.4529
2435,10/30/21 09:30:01 AM,0.3380,0.4766,0.4529
2436,10/30/21 10:00:01 AM,0.3380,0.4766,0.4529
2437,10/30/21 10:30:01 AM,0.3380,0.4766,0.4529
2438,10/30/21 11:00:01 AM,0.3376,0.4759,0.4529
2439,10/30/21 11:30:01 AM,0.3376,0.4759,0.4536
2440,10/30/21 12:00:01 PM,0.3371,0.4730,0.4529
2441,10/30/21 12:30:01 PM,0.3367,0.4672,0.4529
2442,10/30/21 01:00:01 PM,0.3361,0.4658,0.4529
2443,10/30/21 01:30:01 PM,0.3357,0.4622,0.4536
2444,10/30/21 02:00:01 PM,0.3357,0.4572,0.4529
2445,10/30/21 02:30:01 PM,0.3352,0.4565,0.4529
2446,10/30/21 03:00:01 PM,0.3352,0.4557,0.4529
2447,10/30/21 03:30:01 PM,0.3348,0.4550,0.4529
2448,10/30/21 04:00:01 PM,0.3343,0.4543,0.4529
2449,10/30/21 04:30:01 PM,0.3343,0.4536,0.4529
2450,10/30/21 05:00:01 PM,0.3339,0.4536,0.4529
2451,10/30/21 05:30:01 PM,0.3339,0.4514,0.4529
2452,10/30/21 06:00:01 PM,0.3335,0.4514,0.4529
2453,10/30/21 06:30:01 PM,0.3335,0.4507,0.4529
2454,10/30/21 07:00:01 PM,0.3335,0.4507,0.4529
2455,10/30/21 07:30:01 PM,0.3335,0.4507,0.4529
2456,10/30/21 08:00:01 PM,0.3330,0.4500,0.4529
2457,10/30/21 08:30:01 PM,0.3330,0.4507,0.4529
2458,10/30/21 09:00:01 PM,0.3330,0.4500,0.4529
2459,10/30/21 09:30:01 PM,0.3335,0.4500,0.4529
2460,10/30/21 10:00:01 PM,0.3335,0.4493,0.4529
2461,10/30/21 10:30:01 PM,0.3335,0.4478,0.4529
2462,10/30/21 11:00:01 PM,0.3335,0.4478,0.4529
2463,10/30/21 11:30:01 PM,0.3335,0.4478,0.4529
2464,10/31/21 12:00:01 AM,0.3335,0.4478,0.4521
2465,10/31/21 12:30:01 AM,0.3339,0.4471,0.4529
2466,10/31/21 01:00:01 AM,0.3339,0.4471,0.4529
2467,10/31/21 01:30:01 AM,0.3339,0.4464,0.4521
2468,10/31/21 02:00:01 AM,0.3339,0.4457,0.4529
2469,10/31/21 02:30:01 AM,0.3335,0.4457,0.4529
2470,10/31/21 03:00:01 AM,0.3339,0.4451,0.4529
2471,10/31/21 03:30:01 AM,0.3339,0.4451,0.4521
2472,10/31/21 04:00:01 AM,0.3339,0.4444,0.4521
2473,10/31/21 04:30:01 AM,0.3339,0.4444,0.4521
2474,10/31/21 05:00:01 AM,0.3335,0.4444,0.4521
2475,10/31/21 05:30:01 AM,0.3335,0.4430,0.4521
2476,10/31/21 06:00:01 AM,0.3335,0.4423,0.4529
2477,10/31/21 06:30:01 AM,0.3335,0.4423,0.4521
2478,10/31/21 07:00:01 AM,0.3330,0.4416,0.4521
2479,10/31/21 07:30:01 AM,0.3330,0.4408,0.4521
2480,10/31/21 08:00:01 AM,0.3330,0.4394,0.4521
2481,10/31/21 08:30:01 AM,0.3330,0.4394,0.4521
2482,10/31/21 09:00:01 AM,0.3339,0.4408,0.4529
2483,10/31/21 09:30:01 AM,0.3339,0.4423,0.4529
2484,10/31/21 10:00:01 AM,0.3339,0.4423,0.4529
2485,10/31/21 10:30:01 AM,0.3339,0.4423,0.4529
2486,10/31/21 11:00:01 AM,0.3339,0.4416,0.4529
2487,10/31/21 11:30:01 AM,0.3339,0.4408,0.4529
2488,10/31/21 12:00:01 PM,0.3335,0.4408,0.4529
2489,10/31/21 12:30:01 PM,0.3335,0.4401,0.4529
2490,10/31/21 01:00:01 PM,0.3330,0.4394,0.4529
2491,10/31/21 01:30:01 PM,0.3326,0.4387,0.4529
2492,10/31/21 02:00:01 PM,0.3321,0.4387,0.4529
2493,10/31/21 02:30:01 PM,0.3317,0.4380,0.4529
2494,10/31/21 03:00:01 PM,0.3312,0.4373,0.4529
2495,10/31/21 03:30:01 PM,0.3308,0.4367,0.4529
2496,10/31/21 04:00:01 PM,0.3304,0.4360,0.4521
2497,10/31/21 04:30:01 PM,0.3304,0.4353,0.4529
2498,10/31/21 05:00:01 PM,0.3299,0.4346,0.4521
2499,10/31/21 05:30:01 PM,0.3299,0.4346,0.4521
2500,10/31/21 06:00:01 PM,0.3295,0.4346,0.4529
2501,10/31/21 06:30:01 PM,0.3295,0.4346,0.4521
2502,10/31/21 07:00:01 PM,0.3290,0.4346,0.4521
2503,10/31/21 07:30:01 PM,0.3290,0.4339,0.4521
2504,10/31/21 08:00:01 PM,0.3290,0.4339,0.4521
2505,10/31/21 08:30:01 PM,0.3290,0.4339,0.4521
2506,10/31/21 09:00:01 PM,0.3295,0.4339,0.4521
2507,10/31/21 09:30:01 PM,0.3295,0.4305,0.4521
2508,10/31/21 10:00:01 PM,0.3295,0.4298,0.4521
2509,10/31/21 10:30:01 PM,0.3295,0.4298,0.4521
2510,10/31/21 11:00:01 PM,0.3299,0.4291,0.4521
2511,10/31/21 11:30:01 PM,0.3299,0.4291,0.4521
2512,11/01/21 12:00:01 AM,0.3299,0.4291,0.4521
2513,11/01/21 12:30:01 AM,0.3299,0.4291,0.4529
2514,11/01/21 01:00:01 AM,0.3299,0.4291,0.4521
2515,11/01/21 01:30:01 AM,0.3299,0.4291,0.4521
2516,11/01/21 02:00:01 AM,0.3299,0.4291,0.4529
2517,11/01/21 02:30:01 AM,0.3299,0.4291,0.4521
2518,11/01/21 03:00:01 AM,0.3299,0.4291,0.4521
2519,11/01/21 03:30:01 AM,0.3299,0.4291,0.4529
2520,11/01/21 04:00:01 AM,0.3299,0.4291,0.4521
2521,11/01/21 04:30:01 AM,0.3299,0.4284,0.4521
2522,11/01/21 05:00:01 AM,0.3299,0.4284,0.4521
2523,11/01/21 05:30:01 AM,0.3299,0.4284,0.4521
2524,11/01/21 06:00:01 AM,0.3299,0.4284,0.4521
2525,11/01/21 06:30:01 AM,0.3299,0.4276,0.4521
2526,11/01/21 07:00:01 AM,0.3299,0.4284,0.4521
2527,11/01/21 07:30:01 AM,0.3299,0.4291,0.4521
2528,11/01/21 08:00:01 AM,0.3299,0.4284,0.4521
2529,11/01/21 08:30:01 AM,0.3299,0.4284,0.4529
2530,11/01/21 09:00:01 AM,0.3295,0.4276,0.4529
2531,11/01/21 09:30:01 AM,0.3295,0.4276,0.4529
2532,11/01/21 10:00:01 AM,0.3295,0.4276,0.4529
2533,11/01/21 10:30:01 AM,0.3295,0.4269,0.4521
2534,11/01/21 11:00:01 AM,0.3295,0.4269,0.4529
2535,11/01/21 11:30:01 AM,0.3290,0.4269,0.4529
2536,11/01/21 12:00:01 PM,0.3299,0.4284,0.4529
2537,11/01/21 12:30:01 PM,0.3299,0.4284,0.4529
2538,11/01/21 01:00:01 PM,0.3299,0.4305,0.4529
2539,11/01/21 01:30:01 PM,0.3299,0.4305,0.4529
2540,11/01/21 02:00:01 PM,0.3299,0.4317,0.4529
2541,11/01/21 02:30:01 PM,0.3304,0.4325,0.4529
2542,11/01/21 03:00:01 PM,0.3304,0.4339,0.4529
2543,11/01/21 03:30:01 PM,0.3299,0.4332,0.4529
2544,11/01/21 04:00:01 PM,0.3299,0.4325,0.4529
2545,11/01/21 04:30:01 PM,0.3304,0.4339,0.4529
2546,11/01/21 05:00:01 PM,0.3299,0.4339,0.4529
2547,11/01/21 05:30:01 PM,0.3299,0.4339,0.4529
2548,11/01/21 06:00:01 PM,0.3299,0.4339,0.4529
2549,11/01/21 06:30:01 PM,0.3299,0.4339,0.4529
2550,11/01/21 07:00:01 PM,0.3299,0.4339,0.4529
2551,11/01/21 07:30:01 PM,0.3295,0.4339,0.4529
2552,11/01/21 08:00:01 PM,0.3299,0.4353,0.4529
2553,11/01/21 08:30:01 PM,0.3299,0.4353,0.4529
2554,11/01/21 09:00:01 PM,0.3299,0.4353,0.4529
2555,11/01/21 09:30:01 PM,0.3299,0.4346,0.4529
2556,11/01/21 10:00:01 PM,0.3299,0.4353,0.4529
2557,11/01/21 10:30:01 PM,0.3299,0.4346,0.4529
2558,11/01/21 11:00:01 PM,0.3299,0.4353,0.4529
2559,11/01/21 11:30:01 PM,0.3304,0.4367,0.4529
2560,11/02/21 12:00:01 AM,0.3308,0.4387,0.4529
2561,11/02/21 12:30:01 AM,0.3304,0.4394,0.4529
2562,11/02/21 01:00:01 AM,0.3304,0.4387,0.4529
2563,11/02/21 01:30:01 AM,0.3308,0.4387,0.4529
2564,11/02/21 02:00:01 AM,0.3304,0.4380,0.4529
2565,11/02/21 02:30:01 AM,0.3304,0.4380,0.4529
2566,11/02/21 03:00:01 AM,0.3308,0.4380,0.4529
2567,11/02/21 03:30:01 AM,0.3308,0.4380,0.4529
2568,11/02/21 04:00:01 AM,0.3304,0.4373,0.4529
2569,11/02/21 04:30:01 AM,0.3304,0.4373,0.4529
2570,11/02/21 05:00:01 AM,0.3304,0.4367,0.4529
2571,11/02/21 05:30:01 AM,0.3304,0.4367,0.4529
2572,11/02/21 06:00:01 AM,0.3304,0.4360,0.4529
2573,11/02/21 06:30:01 AM,0.3304,0.4360,0.4529
2574,11/02/21 07:00:01 AM,0.3304,0.4353,0.4529
2575,11/02/21 07:30:01 AM,0.3304,0.4346,0.4529
2576,11/02/21 08:00:01 AM,0.3304,0.4339,0.4529
2577,11/02/21 08:30:01 AM,0.3299,0.4332,0.4529
2578,11/02/21 09:00:01 AM,0.3299,0.4325,0.4529
2579,11/02/21 09:30:01 AM,0.3299,0.4325,0.4529
2580,11/02/21 10:00:01 AM,0.3304,0.4325,0.4529
2581,11/02/21 10:30:01 AM,0.3299,0.4317,0.4529
2582,11/02/21 11:00:01 AM,0.3299,0.4317,0.4529
2583,11/02/21 11:30:01 AM,0.3299,0.4310,0.4529
2584,11/02/21 12:00:01 PM,0.3295,0.4305,0.4536
2585,11/02/21 12:30:01 PM,0.3295,0.4305,0.4529
2586,11/02/21 01:00:01 PM,0.3290,0.4298,0.4529
2587,11/02/21 01:30:01 PM,0.3286,0.4291,0.4529
2588,11/02/21 02:00:01 PM,0.3286,0.4284,0.4529
2589,11/02/21 02:30:01 PM,0.3282,0.4276,0.4529
2590,11/02/21 03:00:01 PM,0.3282,0.4276,0.4536
2591,11/02/21 03:30:01 PM,0.3282,0.4276,0.4529
2592,11/02/21 04:00:01 PM,0.3282,0.4269,0.4529
2593,11/02/21 04:30:01 PM,0.3282,0.4269,0.4529
2594,11/02/21 05:00:01 PM,0.3282,0.4262,0.4529
2595,11/02/21 05:30:01 PM,0.3277,0.4262,0.4529
2596,11/02/21 06:00:01 PM,0.3274,0.4255,0.4529
2597,11/02/21 06:30:01 PM,0.3274,0.4262,0.4529
2598,11/02/21 07:00:01 PM,0.3274,0.4255,0.4529
2599,11/02/21 07:30:01 PM,0.3274,0.4255,0.4529
2600,11/02/21 08:00:01 PM,0.3274,0.4255,0.4529
2601,11/02/21 08:30:01 PM,0.3274,0.4250,0.4521
2602,11/02/21 09:00:01 PM,0.3274,0.4250,0.4529
2603,11/02/21 09:30:01 PM,0.3274,0.4243,0.4529
2604,11/02/21 10:00:01 PM,0.3274,0.4243,0.4529
2605,11/02/21 10:30:01 PM,0.3277,0.4236,0.4529
2606,11/02/21 11:00:01 PM,0.3277,0.4236,0.4529
2607,11/02/21 11:30:01 PM,0.3277,0.4236,0.4521
2608,11/03/21 12:00:01 AM,0.3277,0.4236,0.4529
2609,11/03/21 12:30:01 AM,0.3277,0.4236,0.4521
2610,11/03/21 01:00:01 AM,0.3277,0.4229,0.4529
2611,11/03/21 01:30:01 AM,0.3282,0.4229,0.4529
2612,11/03/21 02:00:01 AM,0.3277,0.4229,0.4529
2613,11/03/21 02:30:01 AM,0.3282,0.4229,0.4529
2614,11/03/21 03:00:01 AM,0.3277,0.4135,0.4529
2615,11/03/21 03:30:01 AM,0.3282,0.4128,0.4529
2616,11/03/21 04:00:01 AM,0.3282,0.4128,0.4529
2617,11/03/21 04:30:01 AM,0.3282,0.4128,0.4529
2618,11/03/21 05:00:01 AM,0.3282,0.4121,0.4529
2619,11/03/21 05:30:01 AM,0.3282,0.4114,0.4521
2620,11/03/21 06:00:01 AM,0.3277,0.4114,0.4529
2621,11/03/21 06:30:01 AM,0.3277,0.4114,0.4529
2622,11/03/21 07:00:01 AM,0.3277,0.4107,0.4529
2623,11/03/21 07:30:01 AM,0.3277,0.4107,0.4529
2624,11/03/21 08:00:01 AM,0.3277,0.4102,0.4521
2625,11/03/21 08:30:01 AM,0.3277,0.4107,0.4529
2626,11/03/21 09:00:01 AM,0.3277,0.4107,0.4529
2627,11/03/21 09:30:01 AM,0.3277,0.4107,0.4529
2628,11/03/21 10:00:01 AM,0.3277,0.4107,0.4529
2629,11/03/21 10:30:01 AM,0.3277,0.4107,0.4529
2630,11/03/21 11:00:01 AM,0.3277,0.4102,0.4529
2631,11/03/21 11:30:01 AM,0.3274,0.4102,0.4529
2632,11/03/21 12:00:01 PM,0.3274,0.4095,0.4529
2633,11/03/21 12:30:01 PM,0.3274,0.4095,0.4536
2634,11/03/21 01:00:01 PM,0.3274,0.4095,0.4536
2635,11/03/21 01:30:01 PM,0.3269,0.4088,0.4529
2636,11/03/21 02:00:01 PM,0.3265,0.4088,0.4529
2637,11/03/21 02:30:01 PM,0.3265,0.4074,0.4536
2638,11/03/21 03:00:01 PM,0.3261,0.4074,0.4529
2639,11/03/21 03:30:01 PM,0.3261,0.4074,0.4529
2640,11/03/21 04:00:01 PM,0.3261,0.4062,0.4536
2641,11/03/21 04:30:01 PM,0.3256,0.4069,0.4529
2642,11/03/21 05:00:01 PM,0.3256,0.4055,0.4529
2643,11/03/21 05:30:01 PM,0.3256,0.4055,0.4529
2644,11/03/21 06:00:01 PM,0.3256,0.4055,0.4521
2645,11/03/21 06:30:01 PM,0.3252,0.4048,0.4521
2646,11/03/21 07:00:01 PM,0.3252,0.4048,0.4521
2647,11/03/21 07:30:01 PM,0.3252,0.4048,0.4521
2648,11/03/21 08:00:01 PM,0.3252,0.4041,0.4521
2649,11/03/21 08:30:01 PM,0.3252,0.4041,0.4521
2650,11/03/21 09:00:01 PM,0.3252,0.4041,0.4521
2651,11/03/21 09:30:01 PM,0.3252,0.4036,0.4521
2652,11/03/21 10:00:01 PM,0.3256,0.4036,0.4521
2653,11/03/21 10:30:01 PM,0.3256,0.4036,0.4521
2654,11/03/21 11:00:01 PM,0.3256,0.4036,0.4521
2655,11/03/21 11:30:01 PM,0.3256,0.4029,0.4521
2656,11/04/21 12:00:01 AM,0.3261,0.4036,0.4521
2657,11/04/21 12:30:01 AM,0.3261,0.4036,0.4521
2658,11/04/21 01:00:01 AM,0.3261,0.4036,0.4521
2659,11/04/21 01:30:01 AM,0.3261,0.4036,0.4521
2660,11/04/21 02:00:01 AM,0.3265,0.4036,0.4521
