"Plot Title: MMSM3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446554, SEN S/N: 20684003, LBL: MMSM3 10 cm)","Water Content, m³/m³ (LGR S/N: 20446554, SEN S/N: 20684006, LBL: MMSM3 30 cm)"
1018,09/30/21 09:30:01 PM,0.1859,0.2546
1019,09/30/21 10:00:01 PM,0.1859,0.2546
1020,09/30/21 10:30:01 PM,0.1859,0.2546
1021,09/30/21 11:00:01 PM,0.1859,0.2546
1022,09/30/21 11:30:01 PM,0.1859,0.2546
1023,10/01/21 12:00:01 AM,0.1859,0.2546
1024,10/01/21 12:30:01 AM,0.1859,0.2550
1025,10/01/21 01:00:01 AM,0.1859,0.2546
1026,10/01/21 01:30:01 AM,0.1859,0.2546
1027,10/01/21 02:00:01 AM,0.1859,0.2546
1028,10/01/21 02:30:01 AM,0.1859,0.2546
1029,10/01/21 03:00:01 AM,0.1859,0.2546
1030,10/01/21 03:30:01 AM,0.1859,0.2546
1031,10/01/21 04:00:01 AM,0.1859,0.2546
1032,10/01/21 04:30:01 AM,0.1859,0.2546
1033,10/01/21 05:00:01 AM,0.1859,0.2546
1034,10/01/21 05:30:01 AM,0.1859,0.2546
1035,10/01/21 06:00:01 AM,0.1859,0.2546
1036,10/01/21 06:30:01 AM,0.1859,0.2546
1037,10/01/21 07:00:01 AM,0.1859,0.2546
1038,10/01/21 07:30:01 AM,0.1853,0.2546
1039,10/01/21 08:00:01 AM,0.1859,0.2546
1040,10/01/21 08:30:01 AM,0.1862,0.2550
1041,10/01/21 09:00:01 AM,0.1862,0.2550
1042,10/01/21 09:30:01 AM,0.1862,0.2550
1043,10/01/21 10:00:01 AM,0.1862,0.2550
1044,10/01/21 10:30:01 AM,0.1866,0.2550
1045,10/01/21 11:00:01 AM,0.1866,0.2550
1046,10/01/21 11:30:01 AM,0.1872,0.2550
1047,10/01/21 12:00:01 PM,0.1872,0.2550
1048,10/01/21 12:30:01 PM,0.1872,0.2550
1049,10/01/21 01:00:01 PM,0.1876,0.2550
1050,10/01/21 01:30:01 PM,0.1876,0.2553
1051,10/01/21 02:00:01 PM,0.1881,0.2553
1052,10/01/21 02:30:01 PM,0.1881,0.2553
1053,10/01/21 03:00:01 PM,0.1881,0.2553
1054,10/01/21 03:30:01 PM,0.1881,0.2550
1055,10/01/21 04:00:01 PM,0.1881,0.2553
1056,10/01/21 04:30:01 PM,0.1881,0.2550
1057,10/01/21 05:00:01 PM,0.1881,0.2550
1058,10/01/21 05:30:01 PM,0.1881,0.2553
1059,10/01/21 06:00:01 PM,0.1876,0.2550
1060,10/01/21 06:30:01 PM,0.1876,0.2550
1061,10/01/21 07:00:01 PM,0.1872,0.2550
1062,10/01/21 07:30:01 PM,0.1872,0.2550
1063,10/01/21 08:00:01 PM,0.1872,0.2550
1064,10/01/21 08:30:01 PM,0.1872,0.2550
1065,10/01/21 09:00:01 PM,0.1872,0.2550
1066,10/01/21 09:30:01 PM,0.1866,0.2550
1067,10/01/21 10:00:01 PM,0.1866,0.2550
1068,10/01/21 10:30:01 PM,0.1866,0.2550
1069,10/01/21 11:00:01 PM,0.1866,0.2550
1070,10/01/21 11:30:01 PM,0.1866,0.2550
1071,10/02/21 12:00:01 AM,0.1866,0.2550
1072,10/02/21 12:30:01 AM,0.1866,0.2550
1073,10/02/21 01:00:01 AM,0.1866,0.2550
1074,10/02/21 01:30:01 AM,0.1866,0.2546
1075,10/02/21 02:00:01 AM,0.1866,0.2550
1076,10/02/21 02:30:01 AM,0.1862,0.2550
1077,10/02/21 03:00:01 AM,0.1862,0.2550
1078,10/02/21 03:30:01 AM,0.1866,0.2546
1079,10/02/21 04:00:01 AM,0.1866,0.2550
1080,10/02/21 04:30:01 AM,0.1862,0.2550
1081,10/02/21 05:00:01 AM,0.1866,0.2546
1082,10/02/21 05:30:01 AM,0.1862,0.2546
1083,10/02/21 06:00:01 AM,0.1866,0.2550
1084,10/02/21 06:30:01 AM,0.1866,0.2546
1085,10/02/21 07:00:01 AM,0.1862,0.2546
1086,10/02/21 07:30:01 AM,0.1866,0.2546
1087,10/02/21 08:00:01 AM,0.1866,0.2550
1088,10/02/21 08:30:01 AM,0.1866,0.2550
1089,10/02/21 09:00:01 AM,0.1866,0.2550
1090,10/02/21 09:30:01 AM,0.1872,0.2550
1091,10/02/21 10:00:01 AM,0.1876,0.2553
1092,10/02/21 10:30:01 AM,0.1876,0.2553
1093,10/02/21 11:00:01 AM,0.1876,0.2553
1094,10/02/21 11:30:01 AM,0.1876,0.2553
1095,10/02/21 12:00:01 PM,0.1881,0.2553
1096,10/02/21 12:30:01 PM,0.1881,0.2553
1097,10/02/21 01:00:01 PM,0.1885,0.2553
1098,10/02/21 01:30:01 PM,0.1885,0.2553
1099,10/02/21 02:00:01 PM,0.1885,0.2553
1100,10/02/21 02:30:01 PM,0.1885,0.2553
1101,10/02/21 03:00:01 PM,0.1891,0.2553
1102,10/02/21 03:30:01 PM,0.1885,0.2553
1103,10/02/21 04:00:01 PM,0.1885,0.2553
1104,10/02/21 04:30:01 PM,0.1885,0.2553
1105,10/02/21 05:00:01 PM,0.1885,0.2553
1106,10/02/21 05:30:01 PM,0.1885,0.2553
1107,10/02/21 06:00:01 PM,0.1885,0.2553
1108,10/02/21 06:30:01 PM,0.1881,0.2553
1109,10/02/21 07:00:01 PM,0.1885,0.2553
1110,10/02/21 07:30:01 PM,0.1881,0.2550
1111,10/02/21 08:00:01 PM,0.1876,0.2550
1112,10/02/21 08:30:01 PM,0.1881,0.2550
1113,10/02/21 09:00:01 PM,0.1876,0.2550
1114,10/02/21 09:30:01 PM,0.1876,0.2550
1115,10/02/21 10:00:01 PM,0.1876,0.2550
1116,10/02/21 10:30:01 PM,0.1876,0.2550
1117,10/02/21 11:00:01 PM,0.1876,0.2550
1118,10/02/21 11:30:01 PM,0.1876,0.2550
1119,10/03/21 12:00:01 AM,0.1872,0.2550
1120,10/03/21 12:30:01 AM,0.1876,0.2550
1121,10/03/21 01:00:01 AM,0.1876,0.2550
1122,10/03/21 01:30:01 AM,0.1872,0.2550
1123,10/03/21 02:00:01 AM,0.1872,0.2550
1124,10/03/21 02:30:01 AM,0.1872,0.2550
1125,10/03/21 03:00:01 AM,0.1872,0.2550
1126,10/03/21 03:30:01 AM,0.1872,0.2550
1127,10/03/21 04:00:01 AM,0.1872,0.2550
1128,10/03/21 04:30:01 AM,0.1872,0.2550
1129,10/03/21 05:00:01 AM,0.1872,0.2550
1130,10/03/21 05:30:01 AM,0.1872,0.2550
1131,10/03/21 06:00:01 AM,0.1866,0.2550
1132,10/03/21 06:30:01 AM,0.1872,0.2550
1133,10/03/21 07:00:01 AM,0.1872,0.2550
1134,10/03/21 07:30:01 AM,0.1872,0.2550
1135,10/03/21 08:00:01 AM,0.1872,0.2550
1136,10/03/21 08:30:01 AM,0.1872,0.2553
1137,10/03/21 09:00:01 AM,0.1872,0.2550
1138,10/03/21 09:30:01 AM,0.1876,0.2553
1139,10/03/21 10:00:01 AM,0.1876,0.2553
1140,10/03/21 10:30:01 AM,0.1876,0.2553
1141,10/03/21 11:00:01 AM,0.1881,0.2553
1142,10/03/21 11:30:01 AM,0.1881,0.2557
1143,10/03/21 12:00:01 PM,0.1881,0.2553
1144,10/03/21 12:30:01 PM,0.1885,0.2553
1145,10/03/21 01:00:01 PM,0.1885,0.2553
1146,10/03/21 01:30:01 PM,0.1891,0.2553
1147,10/03/21 02:00:01 PM,0.1891,0.2553
1148,10/03/21 02:30:01 PM,0.1891,0.2553
1149,10/03/21 03:00:01 PM,0.1891,0.2553
1150,10/03/21 03:30:01 PM,0.1891,0.2553
1151,10/03/21 04:00:01 PM,0.1891,0.2553
1152,10/03/21 04:30:01 PM,0.1891,0.2553
1153,10/03/21 05:00:01 PM,0.1891,0.2553
1154,10/03/21 05:30:01 PM,0.1885,0.2553
1155,10/03/21 06:00:01 PM,0.1885,0.2553
1156,10/03/21 06:30:01 PM,0.1885,0.2553
1157,10/03/21 07:00:01 PM,0.1885,0.2553
1158,10/03/21 07:30:01 PM,0.1885,0.2553
1159,10/03/21 08:00:01 PM,0.1881,0.2550
1160,10/03/21 08:30:01 PM,0.1881,0.2553
1161,10/03/21 09:00:01 PM,0.1881,0.2550
1162,10/03/21 09:30:01 PM,0.1876,0.2550
1163,10/03/21 10:00:01 PM,0.1876,0.2550
1164,10/03/21 10:30:01 PM,0.1876,0.2553
1165,10/03/21 11:00:01 PM,0.1876,0.2553
1166,10/03/21 11:30:01 PM,0.1876,0.2550
1167,10/04/21 12:00:01 AM,0.1876,0.2550
1168,10/04/21 12:30:01 AM,0.1876,0.2550
1169,10/04/21 01:00:01 AM,0.1876,0.2550
1170,10/04/21 01:30:01 AM,0.1872,0.2550
1171,10/04/21 02:00:01 AM,0.1872,0.2550
1172,10/04/21 02:30:01 AM,0.1872,0.2553
1173,10/04/21 03:00:01 AM,0.1872,0.2550
1174,10/04/21 03:30:01 AM,0.1872,0.2550
1175,10/04/21 04:00:01 AM,0.1872,0.2550
1176,10/04/21 04:30:01 AM,0.1872,0.2550
1177,10/04/21 05:00:01 AM,0.1872,0.2550
1178,10/04/21 05:30:01 AM,0.1872,0.2550
1179,10/04/21 06:00:01 AM,0.1872,0.2550
1180,10/04/21 06:30:01 AM,0.1872,0.2550
1181,10/04/21 07:00:01 AM,0.1872,0.2550
1182,10/04/21 07:30:01 AM,0.1872,0.2550
1183,10/04/21 08:00:01 AM,0.1876,0.2550
1184,10/04/21 08:30:01 AM,0.1872,0.2550
1185,10/04/21 09:00:01 AM,0.1876,0.2553
1186,10/04/21 09:30:01 AM,0.1881,0.2553
1187,10/04/21 10:00:01 AM,0.1881,0.2553
1188,10/04/21 10:30:01 AM,0.1881,0.2553
1189,10/04/21 11:00:01 AM,0.1881,0.2553
1190,10/04/21 11:30:01 AM,0.1885,0.2553
1191,10/04/21 12:00:01 PM,0.1885,0.2553
1192,10/04/21 12:30:01 PM,0.1885,0.2553
1193,10/04/21 01:00:01 PM,0.1891,0.2557
1194,10/04/21 01:30:01 PM,0.1891,0.2557
1195,10/04/21 02:00:01 PM,0.1891,0.2553
1196,10/04/21 02:30:01 PM,0.1891,0.2553
1197,10/04/21 03:00:01 PM,0.1891,0.2553
1198,10/04/21 03:30:01 PM,0.1891,0.2553
1199,10/04/21 04:00:01 PM,0.1891,0.2553
1200,10/04/21 04:30:01 PM,0.1891,0.2553
1201,10/04/21 05:00:01 PM,0.1891,0.2553
1202,10/04/21 05:30:01 PM,0.1891,0.2553
1203,10/04/21 06:00:01 PM,0.1891,0.2553
1204,10/04/21 06:30:01 PM,0.1885,0.2553
1205,10/04/21 07:00:01 PM,0.1885,0.2553
1206,10/04/21 07:30:01 PM,0.1885,0.2553
1207,10/04/21 08:00:01 PM,0.1881,0.2553
1208,10/04/21 08:30:01 PM,0.1881,0.2553
1209,10/04/21 09:00:01 PM,0.1881,0.2550
1210,10/04/21 09:30:01 PM,0.1881,0.2550
1211,10/04/21 10:00:01 PM,0.1876,0.2550
1212,10/04/21 10:30:01 PM,0.1881,0.2553
1213,10/04/21 11:00:01 PM,0.1876,0.2553
1214,10/04/21 11:30:01 PM,0.1876,0.2553
1215,10/05/21 12:00:01 AM,0.1876,0.2553
1216,10/05/21 12:30:01 AM,0.1876,0.2550
1217,10/05/21 01:00:01 AM,0.1876,0.2553
1218,10/05/21 01:30:01 AM,0.1872,0.2550
1219,10/05/21 02:00:01 AM,0.1872,0.2553
1220,10/05/21 02:30:01 AM,0.1876,0.2553
1221,10/05/21 03:00:01 AM,0.1872,0.2553
1222,10/05/21 03:30:01 AM,0.1872,0.2550
1223,10/05/21 04:00:01 AM,0.1872,0.2550
1224,10/05/21 04:30:01 AM,0.1872,0.2553
1225,10/05/21 05:00:01 AM,0.1872,0.2550
1226,10/05/21 05:30:01 AM,0.1872,0.2550
1227,10/05/21 06:00:01 AM,0.1872,0.2550
1228,10/05/21 06:30:01 AM,0.1872,0.2550
1229,10/05/21 07:00:01 AM,0.1872,0.2550
1230,10/05/21 07:30:01 AM,0.1872,0.2550
1231,10/05/21 08:00:01 AM,0.1872,0.2550
1232,10/05/21 08:30:01 AM,0.1872,0.2553
1233,10/05/21 09:00:01 AM,0.1876,0.2553
1234,10/05/21 09:30:01 AM,0.1876,0.2553
1235,10/05/21 10:00:01 AM,0.1876,0.2553
1236,10/05/21 10:30:01 AM,0.1876,0.2553
1237,10/05/21 11:00:01 AM,0.1881,0.2553
1238,10/05/21 11:30:01 AM,0.1881,0.2553
1239,10/05/21 12:00:01 PM,0.1885,0.2553
1240,10/05/21 12:30:01 PM,0.1885,0.2553
1241,10/05/21 01:00:01 PM,0.1885,0.2553
1242,10/05/21 01:30:01 PM,0.1885,0.2553
1243,10/05/21 02:00:01 PM,0.1885,0.2553
1244,10/05/21 02:30:01 PM,0.1885,0.2553
1245,10/05/21 03:00:01 PM,0.1891,0.2553
1246,10/05/21 03:30:01 PM,0.1891,0.2553
1247,10/05/21 04:00:01 PM,0.1885,0.2553
1248,10/05/21 04:30:01 PM,0.1891,0.2553
1249,10/05/21 05:00:01 PM,0.1885,0.2553
1250,10/05/21 05:30:01 PM,0.1885,0.2553
1251,10/05/21 06:00:01 PM,0.1885,0.2553
1252,10/05/21 06:30:01 PM,0.1885,0.2553
1253,10/05/21 07:00:01 PM,0.1885,0.2553
1254,10/05/21 07:30:01 PM,0.1881,0.2553
1255,10/05/21 08:00:01 PM,0.1881,0.2553
1256,10/05/21 08:30:01 PM,0.1881,0.2553
1257,10/05/21 09:00:01 PM,0.1881,0.2553
1258,10/05/21 09:30:01 PM,0.1876,0.2550
1259,10/05/21 10:00:01 PM,0.1876,0.2550
1260,10/05/21 10:30:01 PM,0.1876,0.2553
1261,10/05/21 11:00:01 PM,0.1876,0.2550
1262,10/05/21 11:30:01 PM,0.1876,0.2550
1263,10/06/21 12:00:01 AM,0.1872,0.2553
1264,10/06/21 12:30:01 AM,0.1872,0.2550
1265,10/06/21 01:00:01 AM,0.1872,0.2550
1266,10/06/21 01:30:01 AM,0.1872,0.2550
1267,10/06/21 02:00:01 AM,0.1872,0.2550
1268,10/06/21 02:30:01 AM,0.1872,0.2550
1269,10/06/21 03:00:01 AM,0.1872,0.2550
1270,10/06/21 03:30:01 AM,0.1872,-0.4737
1271,10/06/21 04:00:01 AM,0.1872,-0.4737
1272,10/06/21 04:30:01 AM,0.1866,-0.4737
1273,10/06/21 05:00:01 AM,0.1872,-0.4737
1274,10/06/21 05:30:01 AM,0.1872,-0.4737
1275,10/06/21 06:00:01 AM,0.1872,-0.4737
1276,10/06/21 06:30:01 AM,0.1872,-0.4737
1277,10/06/21 07:00:01 AM,0.1866,-0.4737
1278,10/06/21 07:30:01 AM,0.1872,-0.4737
1279,10/06/21 08:00:01 AM,0.1872,-0.4737
1280,10/06/21 08:30:01 AM,0.1876,-0.4737
1281,10/06/21 09:00:01 AM,0.1876,-0.4737
1282,10/06/21 09:30:01 AM,0.1876,-0.4737
1283,10/06/21 10:00:01 AM,0.1876,-0.4737
1284,10/06/21 10:30:01 AM,0.1876,-0.4737
1285,10/06/21 11:00:01 AM,0.1876,-0.4737
1286,10/06/21 11:30:01 AM,0.1876,-0.4737
1287,10/06/21 12:00:01 PM,0.1876,0.2553
1288,10/06/21 12:30:01 PM,0.1881,0.2553
1289,10/06/21 01:00:01 PM,0.1876,0.2553
1290,10/06/21 01:30:01 PM,0.1881,0.2550
1291,10/06/21 02:00:01 PM,0.1881,0.2553
1292,10/06/21 02:30:01 PM,0.1881,0.2553
1293,10/06/21 03:00:01 PM,0.1881,0.2553
1294,10/06/21 03:30:01 PM,0.1881,0.2553
1295,10/06/21 04:00:01 PM,0.1881,0.2553
1296,10/06/21 04:30:01 PM,0.1881,0.2553
1297,10/06/21 05:00:01 PM,0.1881,0.2553
1298,10/06/21 05:30:01 PM,0.1881,0.2553
1299,10/06/21 06:00:01 PM,0.1881,0.2550
1300,10/06/21 06:30:01 PM,0.1876,0.2550
1301,10/06/21 07:00:01 PM,0.1876,0.2550
1302,10/06/21 07:30:01 PM,0.1876,0.2550
1303,10/06/21 08:00:01 PM,0.1876,0.2550
1304,10/06/21 08:30:01 PM,0.1876,0.2553
1305,10/06/21 09:00:01 PM,0.1876,0.2553
1306,10/06/21 09:30:01 PM,0.1876,0.2553
1307,10/06/21 10:00:01 PM,0.1876,0.2550
1308,10/06/21 10:30:01 PM,0.1876,0.2550
1309,10/06/21 11:00:01 PM,0.1876,0.2550
1310,10/06/21 11:30:01 PM,0.1876,0.2553
1311,10/07/21 12:00:01 AM,0.1876,0.2550
1312,10/07/21 12:30:01 AM,0.1876,0.2550
1313,10/07/21 01:00:01 AM,0.1876,0.2553
1314,10/07/21 01:30:01 AM,0.1876,0.2553
1315,10/07/21 02:00:01 AM,0.1876,0.2550
1316,10/07/21 02:30:01 AM,0.1872,0.2553
1317,10/07/21 03:00:01 AM,0.1872,0.2550
1318,10/07/21 03:30:01 AM,0.1872,0.2553
1319,10/07/21 04:00:01 AM,0.1872,0.2550
1320,10/07/21 04:30:01 AM,0.1872,0.2550
1321,10/07/21 05:00:01 AM,0.1872,0.2550
1322,10/07/21 05:30:01 AM,0.1872,0.2553
1323,10/07/21 06:00:01 AM,0.1872,0.2550
1324,10/07/21 06:30:01 AM,0.1866,0.2550
1325,10/07/21 07:00:01 AM,0.1872,0.2550
1326,10/07/21 07:30:01 AM,0.1872,0.2550
1327,10/07/21 08:00:01 AM,0.1872,0.2550
1328,10/07/21 08:30:01 AM,0.1872,0.2553
1329,10/07/21 09:00:01 AM,0.1872,0.2553
1330,10/07/21 09:30:01 AM,0.1872,0.2553
1331,10/07/21 10:00:01 AM,0.1872,0.2553
1332,10/07/21 10:30:01 AM,0.1876,0.2553
1333,10/07/21 11:00:01 AM,0.1872,0.2553
1334,10/07/21 11:30:01 AM,0.1876,0.2553
1335,10/07/21 12:00:01 PM,0.1876,0.2553
1336,10/07/21 12:30:01 PM,0.1876,0.2553
1337,10/07/21 01:00:01 PM,0.1876,0.2553
1338,10/07/21 01:30:01 PM,0.1876,0.2553
1339,10/07/21 02:00:01 PM,0.1876,0.2553
1340,10/07/21 02:30:01 PM,0.1881,0.2553
1341,10/07/21 03:00:01 PM,0.1876,0.2553
1342,10/07/21 03:30:01 PM,0.1881,0.2553
1343,10/07/21 04:00:01 PM,0.1876,0.2553
1344,10/07/21 04:30:01 PM,0.1876,0.2550
1345,10/07/21 05:00:01 PM,0.1876,0.2553
1346,10/07/21 05:30:01 PM,0.1876,0.2553
1347,10/07/21 06:00:01 PM,0.1876,0.2553
1348,10/07/21 06:30:01 PM,0.1876,0.2553
1349,10/07/21 07:00:01 PM,0.1876,0.2553
1350,10/07/21 07:30:01 PM,0.1876,0.2553
1351,10/07/21 08:00:01 PM,0.1872,0.2553
1352,10/07/21 08:30:01 PM,0.1872,0.2550
1353,10/07/21 09:00:01 PM,0.1872,0.2553
1354,10/07/21 09:30:01 PM,0.1872,0.2553
1355,10/07/21 10:00:01 PM,0.1872,0.2553
1356,10/07/21 10:30:01 PM,0.1872,0.2550
1357,10/07/21 11:00:01 PM,0.1872,0.2553
1358,10/07/21 11:30:01 PM,0.1872,0.2550
1359,10/08/21 12:00:01 AM,0.1872,0.2550
1360,10/08/21 12:30:01 AM,0.1872,0.2550
1361,10/08/21 01:00:01 AM,0.1872,0.2550
1362,10/08/21 01:30:01 AM,0.1866,0.2550
1363,10/08/21 02:00:01 AM,0.1866,0.2550
1364,10/08/21 02:30:01 AM,0.1872,0.2550
1365,10/08/21 03:00:01 AM,0.1866,0.2550
1366,10/08/21 03:30:01 AM,0.1866,0.2550
1367,10/08/21 04:00:01 AM,0.1866,0.2550
1368,10/08/21 04:30:01 AM,0.1866,0.2550
1369,10/08/21 05:00:01 AM,0.1866,0.2550
1370,10/08/21 05:30:01 AM,0.1866,0.2550
1371,10/08/21 06:00:01 AM,0.1866,0.2550
1372,10/08/21 06:30:01 AM,0.1866,0.2550
1373,10/08/21 07:00:01 AM,0.1866,0.2550
1374,10/08/21 07:30:01 AM,0.1866,0.2550
1375,10/08/21 08:00:01 AM,0.1866,0.2550
1376,10/08/21 08:30:01 AM,0.1866,0.2550
1377,10/08/21 09:00:01 AM,0.1866,0.2550
1378,10/08/21 09:30:01 AM,0.1866,0.2553
1379,10/08/21 10:00:01 AM,0.1872,0.2553
1380,10/08/21 10:30:01 AM,0.1872,0.2553
1381,10/08/21 11:00:01 AM,0.1872,0.2553
1382,10/08/21 11:30:01 AM,0.1872,0.2553
1383,10/08/21 12:00:01 PM,0.1876,0.2553
1384,10/08/21 12:30:01 PM,0.1876,0.2553
1385,10/08/21 01:00:01 PM,0.1876,0.2553
1386,10/08/21 01:30:01 PM,0.1876,0.2553
1387,10/08/21 02:00:01 PM,0.1876,0.2553
1388,10/08/21 02:30:01 PM,0.1876,0.2553
1389,10/08/21 03:00:01 PM,0.1881,0.2553
1390,10/08/21 03:30:01 PM,0.1876,0.2553
1391,10/08/21 04:00:01 PM,0.1876,0.2553
1392,10/08/21 04:30:01 PM,0.1876,0.2553
1393,10/08/21 05:00:01 PM,0.1876,0.2553
1394,10/08/21 05:30:01 PM,0.1872,0.2553
1395,10/08/21 06:00:01 PM,0.1876,0.2553
1396,10/08/21 06:30:01 PM,0.1872,0.2550
1397,10/08/21 07:00:01 PM,0.1872,0.2550
1398,10/08/21 07:30:01 PM,0.1872,0.2550
1399,10/08/21 08:00:01 PM,0.1872,0.2550
1400,10/08/21 08:30:01 PM,0.1872,0.2550
1401,10/08/21 09:00:01 PM,0.1872,0.2550
1402,10/08/21 09:30:01 PM,0.1866,0.2550
1403,10/08/21 10:00:01 PM,0.1866,0.2550
1404,10/08/21 10:30:01 PM,0.1866,0.2550
1405,10/08/21 11:00:01 PM,0.1866,0.2550
1406,10/08/21 11:30:01 PM,0.1866,0.2550
1407,10/09/21 12:00:01 AM,0.1866,0.2550
1408,10/09/21 12:30:01 AM,0.1866,0.2550
1409,10/09/21 01:00:01 AM,0.1866,0.2550
1410,10/09/21 01:30:01 AM,0.1866,0.2550
1411,10/09/21 02:00:01 AM,0.1866,0.2550
1412,10/09/21 02:30:01 AM,0.1862,0.2550
1413,10/09/21 03:00:01 AM,0.1862,0.2550
1414,10/09/21 03:30:01 AM,0.1866,0.2550
1415,10/09/21 04:00:01 AM,0.1866,0.2550
1416,10/09/21 04:30:01 AM,0.1862,0.2550
1417,10/09/21 05:00:01 AM,0.1862,0.2550
1418,10/09/21 05:30:01 AM,0.1862,0.2550
1419,10/09/21 06:00:01 AM,0.1862,0.2546
1420,10/09/21 06:30:01 AM,0.1862,0.2550
1421,10/09/21 07:00:01 AM,0.1866,0.2550
1422,10/09/21 07:30:01 AM,0.1862,0.2550
1423,10/09/21 08:00:01 AM,0.1866,0.2546
1424,10/09/21 08:30:01 AM,0.1866,0.2550
1425,10/09/21 09:00:01 AM,0.1866,0.2550
1426,10/09/21 09:30:01 AM,0.1872,0.2550
1427,10/09/21 10:00:01 AM,0.1872,0.2550
1428,10/09/21 10:30:01 AM,0.1872,0.2550
1429,10/09/21 11:00:01 AM,0.1872,0.2550
1430,10/09/21 11:30:01 AM,0.1876,0.2553
1431,10/09/21 12:00:01 PM,0.1872,0.2553
1432,10/09/21 12:30:01 PM,0.1876,0.2550
1433,10/09/21 01:00:01 PM,0.1876,0.2553
1434,10/09/21 01:30:01 PM,0.1876,0.2553
1435,10/09/21 02:00:01 PM,0.1881,0.2553
1436,10/09/21 02:30:01 PM,0.1881,0.2553
1437,10/09/21 03:00:01 PM,0.1881,0.2553
1438,10/09/21 03:30:01 PM,0.1881,0.2553
1439,10/09/21 04:00:01 PM,0.1881,0.2553
1440,10/09/21 04:30:01 PM,0.1881,0.2553
1441,10/09/21 05:00:01 PM,0.1881,0.2553
1442,10/09/21 05:30:01 PM,0.1881,0.2553
1443,10/09/21 06:00:01 PM,0.1881,0.2553
1444,10/09/21 06:30:01 PM,0.1881,0.2553
1445,10/09/21 07:00:01 PM,0.1881,0.2553
1446,10/09/21 07:30:01 PM,0.1876,0.2553
1447,10/09/21 08:00:01 PM,0.1876,0.2550
1448,10/09/21 08:30:01 PM,0.1876,0.2550
1449,10/09/21 09:00:01 PM,0.1876,0.2550
1450,10/09/21 09:30:01 PM,0.1876,0.2550
1451,10/09/21 10:00:01 PM,0.1872,0.2550
1452,10/09/21 10:30:01 PM,0.1872,0.2550
1453,10/09/21 11:00:01 PM,0.1872,0.2550
1454,10/09/21 11:30:01 PM,0.1872,0.2550
1455,10/10/21 12:00:01 AM,0.1872,0.2550
1456,10/10/21 12:30:01 AM,0.1872,0.2550
1457,10/10/21 01:00:01 AM,0.1866,0.2550
1458,10/10/21 01:30:01 AM,0.1872,0.2550
1459,10/10/21 02:00:01 AM,0.1872,0.2550
1460,10/10/21 02:30:01 AM,0.1866,0.2550
1461,10/10/21 03:00:01 AM,0.1866,0.2550
1462,10/10/21 03:30:01 AM,0.1866,0.2550
1463,10/10/21 04:00:01 AM,0.1866,0.2550
1464,10/10/21 04:30:01 AM,0.1866,0.2550
1465,10/10/21 05:00:01 AM,0.1866,0.2550
1466,10/10/21 05:30:01 AM,0.1866,0.2550
1467,10/10/21 06:00:01 AM,0.1866,0.2550
1468,10/10/21 06:30:01 AM,0.1866,0.2546
1469,10/10/21 07:00:01 AM,0.1866,0.2550
1470,10/10/21 07:30:01 AM,0.1866,0.2546
1471,10/10/21 08:00:01 AM,0.1872,0.2550
1472,10/10/21 08:30:01 AM,0.1872,0.2550
1473,10/10/21 09:00:01 AM,0.1876,0.2550
1474,10/10/21 09:30:01 AM,0.1876,0.2553
1475,10/10/21 10:00:01 AM,0.1881,0.2553
1476,10/10/21 10:30:01 AM,0.1881,0.2553
1477,10/10/21 11:00:01 AM,0.1881,0.2553
1478,10/10/21 11:30:01 AM,0.1881,0.2553
1479,10/10/21 12:00:01 PM,0.1881,0.2553
1480,10/10/21 12:30:01 PM,0.1881,0.2553
1481,10/10/21 01:00:01 PM,0.1885,0.2553
1482,10/10/21 01:30:01 PM,0.1885,0.2553
1483,10/10/21 02:00:01 PM,0.1885,0.2553
1484,10/10/21 02:30:01 PM,0.1885,0.2553
1485,10/10/21 03:00:01 PM,0.1885,0.2553
1486,10/10/21 03:30:01 PM,0.1891,0.2553
1487,10/10/21 04:00:01 PM,0.1885,0.2557
1488,10/10/21 04:30:01 PM,0.1885,0.2557
1489,10/10/21 05:00:01 PM,0.1885,0.2553
1490,10/10/21 05:30:01 PM,0.1891,0.2553
1491,10/10/21 06:00:01 PM,0.1885,0.2553
1492,10/10/21 06:30:01 PM,0.1885,0.2553
1493,10/10/21 07:00:01 PM,0.1881,0.2553
1494,10/10/21 07:30:01 PM,0.1881,0.2553
1495,10/10/21 08:00:01 PM,0.1881,0.2553
1496,10/10/21 08:30:01 PM,0.1881,0.2553
1497,10/10/21 09:00:01 PM,0.1881,0.2553
1498,10/10/21 09:30:01 PM,0.1881,0.2553
1499,10/10/21 10:00:01 PM,0.1881,0.2553
1500,10/10/21 10:30:01 PM,0.1881,0.2553
1501,10/10/21 11:00:01 PM,0.1876,0.2553
1502,10/10/21 11:30:01 PM,0.1881,0.2553
1503,10/11/21 12:00:01 AM,0.1876,0.2550
1504,10/11/21 12:30:01 AM,0.1876,0.2550
1505,10/11/21 01:00:01 AM,0.1876,0.2553
1506,10/11/21 01:30:01 AM,0.1876,0.2550
1507,10/11/21 02:00:01 AM,0.1876,0.2553
1508,10/11/21 02:30:01 AM,0.1876,0.2550
1509,10/11/21 03:00:01 AM,0.1876,0.2553
1510,10/11/21 03:30:01 AM,0.1876,0.2550
1511,10/11/21 04:00:01 AM,0.1872,0.2550
