"Plot Title: CM2SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684002, LBL: 30CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684009, LBL: 1M)"
3300,01/31/21 03:30:01 AM,0.3156,0.2736,0.2786
3301,01/31/21 04:00:01 AM,0.3156,0.2736,0.2786
3302,01/31/21 04:30:01 AM,0.3156,0.2736,0.2786
3303,01/31/21 05:00:01 AM,0.3156,0.2736,0.2786
3304,01/31/21 05:30:01 AM,0.3156,0.2736,0.2783
3305,01/31/21 06:00:01 AM,0.3156,0.2736,0.2783
3306,01/31/21 06:30:01 AM,0.3156,0.2736,0.2783
3307,01/31/21 07:00:01 AM,0.3156,0.2736,0.2783
3308,01/31/21 07:30:01 AM,0.3156,0.2736,0.2786
3309,01/31/21 08:00:01 AM,0.3156,0.2736,0.2783
3310,01/31/21 08:30:01 AM,0.3160,0.2736,0.2786
3311,01/31/21 09:00:01 AM,0.3160,0.2736,0.2786
3312,01/31/21 09:30:01 AM,0.3160,0.2739,0.2786
3313,01/31/21 10:00:01 AM,0.3160,0.2736,0.2786
3314,01/31/21 10:30:01 AM,0.3160,0.2736,0.2783
3315,01/31/21 11:00:01 AM,0.3160,0.2736,0.2783
3316,01/31/21 11:30:01 AM,0.3160,0.2736,0.2786
3317,01/31/21 12:00:01 PM,0.3160,0.2736,0.2156
3318,01/31/21 12:30:01 PM,0.3160,0.2736,0.2783
3319,01/31/21 01:00:01 PM,0.3160,0.2736,0.2701
3320,01/31/21 01:30:01 PM,0.3160,0.2736,0.2677
3321,01/31/21 02:00:01 PM,0.3160,0.2736,0.2783
3322,01/31/21 02:30:01 PM,0.3160,0.2736,-0.0316
3323,01/31/21 03:00:01 PM,0.3160,0.2739,0.2783
3324,01/31/21 03:30:01 PM,0.3160,0.2736,0.1242
3325,01/31/21 04:00:01 PM,0.3160,0.2739,0.2783
3326,01/31/21 04:30:01 PM,0.3160,0.2736,0.2026
3327,01/31/21 05:00:01 PM,0.3160,0.2736,0.2245
3328,01/31/21 05:30:01 PM,0.3160,0.2736,0.2783
3329,01/31/21 06:00:01 PM,0.3160,0.2739,0.2783
3330,01/31/21 06:30:01 PM,0.3160,0.2736,0.2783
3331,01/31/21 07:00:01 PM,0.3160,0.2736,0.2783
3332,01/31/21 07:30:01 PM,0.3160,0.2736,0.2783
3333,01/31/21 08:00:01 PM,0.3160,0.2739,0.2783
3334,01/31/21 08:30:01 PM,0.3160,0.2739,0.2783
3335,01/31/21 09:00:01 PM,0.3160,0.2739,0.2783
3336,01/31/21 09:30:01 PM,0.3160,0.2739,0.2780
3337,01/31/21 10:00:01 PM,0.3160,0.2739,0.2783
3338,01/31/21 10:30:01 PM,0.3163,0.2739,0.2783
3339,01/31/21 11:00:01 PM,0.3160,0.2739,0.2783
3340,01/31/21 11:30:01 PM,0.3163,0.2739,0.2780
3341,02/01/21 12:00:01 AM,0.3163,0.2739,0.2783
3342,02/01/21 12:30:01 AM,0.3163,0.2739,0.2783
3343,02/01/21 01:00:01 AM,0.3163,0.2739,0.2783
3344,02/01/21 01:30:01 AM,0.3163,0.2739,0.2783
3345,02/01/21 02:00:01 AM,0.3160,0.2739,0.2780
3346,02/01/21 02:30:01 AM,0.3163,0.2739,0.2780
3347,02/01/21 03:00:01 AM,0.3163,0.2739,0.2780
3348,02/01/21 03:30:01 AM,0.3163,0.2739,0.2780
3349,02/01/21 04:00:01 AM,0.3163,0.2739,0.2780
3350,02/01/21 04:30:01 AM,0.3163,0.2739,0.2780
3351,02/01/21 05:00:01 AM,0.3163,0.2743,0.2780
3352,02/01/21 05:30:01 AM,0.3163,0.2739,0.2780
3353,02/01/21 06:00:01 AM,0.3163,0.2739,0.2783
3354,02/01/21 06:30:01 AM,0.3163,0.2739,0.2780
3355,02/01/21 07:00:01 AM,0.3163,0.2739,0.2780
3356,02/01/21 07:30:01 AM,0.3163,0.2739,0.2776
3357,02/01/21 08:00:01 AM,0.3163,0.2739,0.2780
3358,02/01/21 08:30:01 AM,0.3163,0.2739,0.2780
3359,02/01/21 09:00:01 AM,0.3163,0.2739,0.2780
3360,02/01/21 09:30:01 AM,0.3163,0.2739,0.2776
3361,02/01/21 10:00:01 AM,0.3163,0.2739,0.2776
3362,02/01/21 10:30:01 AM,0.3168,0.2739,-0.0323
3363,02/01/21 11:00:01 AM,0.3168,0.2739,-0.0185
3364,02/01/21 11:30:01 AM,0.3163,0.2739,0.0708
3365,02/01/21 12:00:01 PM,0.3163,0.2739,0.1689
3366,02/01/21 12:30:01 PM,0.3163,0.2739,0.1527
3367,02/01/21 01:00:01 PM,0.3163,0.2739,0.1866
3368,02/01/21 01:30:01 PM,0.3163,0.2739,0.1963
3369,02/01/21 02:00:01 PM,0.3163,0.2739,0.2104
3370,02/01/21 02:30:01 PM,0.3163,0.2739,0.2780
3371,02/01/21 03:00:01 PM,0.3163,0.2743,0.1985
3372,02/01/21 03:30:01 PM,0.3163,0.2746,0.2780
3373,02/01/21 04:00:01 PM,0.3163,0.2759,0.2266
3374,02/01/21 04:30:01 PM,0.3163,0.2776,0.2780
3375,02/01/21 05:00:01 PM,0.3168,0.2790,0.2780
3376,02/01/21 05:30:01 PM,0.3175,0.2803,0.2780
3377,02/01/21 06:00:01 PM,0.3183,0.2813,0.2780
3378,02/01/21 06:30:01 PM,0.3195,0.2824,0.2780
3379,02/01/21 07:00:01 PM,0.3211,0.2834,0.2780
3380,02/01/21 07:30:01 PM,0.3223,0.2837,0.2780
3381,02/01/21 08:00:01 PM,0.3231,0.2844,0.2780
3382,02/01/21 08:30:01 PM,0.3240,0.2850,0.2780
3383,02/01/21 09:00:01 PM,0.3252,0.2868,0.2780
3384,02/01/21 09:30:01 PM,0.3352,0.2925,0.2780
3385,02/01/21 10:00:01 PM,0.3441,0.2955,0.2780
3386,02/01/21 10:30:01 PM,0.3476,0.2973,0.2780
3387,02/01/21 11:00:01 PM,0.3542,0.2987,0.2780
3388,02/01/21 11:30:01 PM,0.3542,0.2994,0.2780
3389,02/02/21 12:00:01 AM,0.3531,0.2994,0.2780
3390,02/02/21 12:30:01 AM,0.3521,0.2994,0.2780
3391,02/02/21 01:00:01 AM,0.3526,0.2997,0.2780
3392,02/02/21 01:30:01 AM,0.3526,0.2997,0.2780
3393,02/02/21 02:00:01 AM,0.3521,0.2994,0.2780
3394,02/02/21 02:30:01 AM,0.3516,0.2994,0.2790
3395,02/02/21 03:00:01 AM,0.3506,0.2990,0.2810
3396,02/02/21 03:30:01 AM,0.3496,0.2987,0.2837
3397,02/02/21 04:00:01 AM,0.3516,0.2987,0.2864
3398,02/02/21 04:30:01 AM,0.3537,0.2990,0.2884
3399,02/02/21 05:00:01 AM,0.3553,0.2994,0.2904
3400,02/02/21 05:30:01 AM,0.3616,0.2997,0.2928
3401,02/02/21 06:00:01 AM,0.3600,0.2997,0.2963
3402,02/02/21 06:30:01 AM,0.3563,0.2994,0.3005
3403,02/02/21 07:00:01 AM,0.3573,0.2997,0.3022
3404,02/02/21 07:30:01 AM,0.3622,0.3001,0.3033
3405,02/02/21 08:00:01 AM,0.3563,0.2994,0.3043
3406,02/02/21 08:30:01 AM,0.3542,0.2990,0.3051
3407,02/02/21 09:00:01 AM,0.3547,0.2990,0.3051
3408,02/02/21 09:30:01 AM,0.3573,0.2994,0.3051
3409,02/02/21 10:00:01 AM,0.3557,0.2990,0.3051
3410,02/02/21 10:30:01 AM,0.3547,0.2990,0.3048
3411,02/02/21 11:00:01 AM,0.3531,0.2984,0.3051
3412,02/02/21 11:30:01 AM,0.3521,0.2979,0.3051
3413,02/02/21 12:00:01 PM,0.3516,0.2976,0.2592
3414,02/02/21 12:30:01 PM,0.3511,0.2973,0.3043
3415,02/02/21 01:00:01 PM,0.3516,0.2970,0.2452
3416,02/02/21 01:30:01 PM,0.3521,0.2973,0.2335
3417,02/02/21 02:00:01 PM,0.3531,0.2976,0.2475
3418,02/02/21 02:30:01 PM,0.3526,0.2976,0.2363
3419,02/02/21 03:00:01 PM,0.3521,0.2973,0.2387
3420,02/02/21 03:30:01 PM,0.3511,0.2970,0.2534
3421,02/02/21 04:00:01 PM,0.3486,0.2963,0.2553
3422,02/02/21 04:30:01 PM,0.3466,0.2955,0.2726
3423,02/02/21 05:00:01 PM,0.3451,0.2946,0.3037
3424,02/02/21 05:30:01 PM,0.3432,0.2938,0.3033
3425,02/02/21 06:00:01 PM,0.3422,0.2932,0.3029
3426,02/02/21 06:30:01 PM,0.3408,0.2925,0.3026
3427,02/02/21 07:00:01 PM,0.3393,0.2914,0.3026
3428,02/02/21 07:30:01 PM,0.3384,0.2911,0.3022
3429,02/02/21 08:00:01 PM,0.3376,0.2904,0.3019
3430,02/02/21 08:30:01 PM,0.3367,0.2901,0.3019
3431,02/02/21 09:00:01 PM,0.3357,0.2895,0.3015
3432,02/02/21 09:30:01 PM,0.3352,0.2890,0.3011
3433,02/02/21 10:00:01 PM,0.3348,0.2887,0.3008
3434,02/02/21 10:30:01 PM,0.3343,0.2884,0.3005
3435,02/02/21 11:00:01 PM,0.3339,0.2881,0.3005
3436,02/02/21 11:30:01 PM,0.3335,0.2877,0.3001
3437,02/03/21 12:00:01 AM,0.3330,0.2874,0.2997
3438,02/03/21 12:30:01 AM,0.3326,0.2871,0.2997
3439,02/03/21 01:00:01 AM,0.3326,0.2868,0.2994
3440,02/03/21 01:30:01 AM,0.3321,0.2868,0.2990
3441,02/03/21 02:00:01 AM,0.3317,0.2864,0.2987
3442,02/03/21 02:30:01 AM,0.3312,0.2861,0.2984
3443,02/03/21 03:00:01 AM,0.3312,0.2857,0.2984
3444,02/03/21 03:30:01 AM,0.3308,0.2857,0.2979
3445,02/03/21 04:00:01 AM,0.3308,0.2857,0.2976
3446,02/03/21 04:30:01 AM,0.3304,0.2853,0.2973
3447,02/03/21 05:00:01 AM,0.3304,0.2850,0.2973
3448,02/03/21 05:30:01 AM,0.3299,0.2850,0.2970
3449,02/03/21 06:00:01 AM,0.3299,0.2850,0.2970
3450,02/03/21 06:30:01 AM,0.3295,0.2847,0.2966
3451,02/03/21 07:00:01 AM,0.3295,0.2847,0.2963
3452,02/03/21 07:30:01 AM,0.3290,0.2844,0.2959
3453,02/03/21 08:00:01 AM,0.3290,0.2844,0.2959
3454,02/03/21 08:30:01 AM,0.3286,0.2840,0.2955
3455,02/03/21 09:00:01 AM,0.3290,0.2840,0.2955
3456,02/03/21 09:30:01 AM,0.3286,0.2840,0.2952
3457,02/03/21 10:00:01 AM,0.3286,0.2837,0.2952
3458,02/03/21 10:30:01 AM,0.3286,0.2837,0.2949
3459,02/03/21 11:00:01 AM,0.3282,0.2837,0.2949
3460,02/03/21 11:30:01 AM,0.3282,0.2834,0.2946
3461,02/03/21 12:00:01 PM,0.3282,0.2834,0.2942
3462,02/03/21 12:30:01 PM,0.3277,0.2834,0.2942
3463,02/03/21 01:00:01 PM,0.3277,0.2830,0.2938
3464,02/03/21 01:30:01 PM,0.3277,0.2830,0.2753
3465,02/03/21 02:00:01 PM,0.3277,0.2830,0.2938
3466,02/03/21 02:30:01 PM,0.3277,0.2830,0.2935
3467,02/03/21 03:00:01 PM,0.3274,0.2827,0.2932
3468,02/03/21 03:30:01 PM,0.3269,0.2827,0.2932
3469,02/03/21 04:00:01 PM,0.3274,0.2827,0.2932
3470,02/03/21 04:30:01 PM,0.3269,0.2824,0.2928
3471,02/03/21 05:00:01 PM,0.3269,0.2824,0.2925
3472,02/03/21 05:30:01 PM,0.3269,0.2824,0.2925
3473,02/03/21 06:00:01 PM,0.3269,0.2821,0.2922
3474,02/03/21 06:30:01 PM,0.3265,0.2821,0.2919
3475,02/03/21 07:00:01 PM,0.3265,0.2821,0.2919
3476,02/03/21 07:30:01 PM,0.3265,0.2817,0.2914
3477,02/03/21 08:00:01 PM,0.3261,0.2817,0.2914
3478,02/03/21 08:30:01 PM,0.3261,0.2817,0.2919
3479,02/03/21 09:00:01 PM,0.3265,0.2817,0.2914
3480,02/03/21 09:30:01 PM,0.3261,0.2817,0.2914
3481,02/03/21 10:00:01 PM,0.3261,0.2817,0.2911
3482,02/03/21 10:30:01 PM,0.3261,0.2813,0.2911
3483,02/03/21 11:00:01 PM,0.3261,0.2813,0.2911
3484,02/03/21 11:30:01 PM,0.3261,0.2813,0.2911
3485,02/04/21 12:00:01 AM,0.3256,0.2813,0.2911
3486,02/04/21 12:30:01 AM,0.3256,0.2813,0.2908
3487,02/04/21 01:00:01 AM,0.3256,0.2813,0.2908
3488,02/04/21 01:30:01 AM,0.3256,0.2813,0.2904
3489,02/04/21 02:00:01 AM,0.3256,0.2810,0.2904
3490,02/04/21 02:30:01 AM,0.3256,0.2810,0.2904
3491,02/04/21 03:00:01 AM,0.3256,0.2810,0.2904
3492,02/04/21 03:30:01 AM,0.3252,0.2810,0.2904
3493,02/04/21 04:00:01 AM,0.3252,0.2810,0.2901
3494,02/04/21 04:30:01 AM,0.3252,0.2810,0.2901
3495,02/04/21 05:00:01 AM,0.3252,0.2806,0.2901
3496,02/04/21 05:30:01 AM,0.3252,0.2806,0.2901
3497,02/04/21 06:00:01 AM,0.3252,0.2806,0.2898
3498,02/04/21 06:30:01 AM,0.3249,0.2806,0.2895
3499,02/04/21 07:00:01 AM,0.3249,0.2806,0.2898
3500,02/04/21 07:30:01 AM,0.3249,0.2803,0.2898
3501,02/04/21 08:00:01 AM,0.3249,0.2803,0.2898
3502,02/04/21 08:30:01 AM,0.3249,0.2806,0.2895
3503,02/04/21 09:00:01 AM,0.3249,0.2806,0.2898
3504,02/04/21 09:30:01 AM,0.3249,0.2806,0.2895
3505,02/04/21 10:00:01 AM,0.3249,0.2806,0.2895
3506,02/04/21 10:30:01 AM,0.3249,0.2806,0.0137
3507,02/04/21 11:00:01 AM,0.3249,0.2803,0.1895
3508,02/04/21 11:30:01 AM,0.3249,0.2803,0.2895
3509,02/04/21 12:00:01 PM,0.3249,0.2803,0.1307
3510,02/04/21 12:30:01 PM,0.3249,0.2803,0.1199
3511,02/04/21 01:00:01 PM,0.3249,0.2803,0.1881
3512,02/04/21 01:30:01 PM,0.3244,0.2803,0.2052
3513,02/04/21 02:00:01 PM,0.3244,0.2803,0.1623
3514,02/04/21 02:30:01 PM,0.3244,0.2803,0.1689
3515,02/04/21 03:00:01 PM,0.3244,0.2803,0.1724
3516,02/04/21 03:30:01 PM,0.3244,0.2803,0.2112
3517,02/04/21 04:00:01 PM,0.3244,0.2803,0.2190
3518,02/04/21 04:30:01 PM,0.3244,0.2800,0.2257
3519,02/04/21 05:00:01 PM,0.3244,0.2800,0.2887
3520,02/04/21 05:30:01 PM,0.3244,0.2800,0.2884
3521,02/04/21 06:00:01 PM,0.3244,0.2800,0.2887
3522,02/04/21 06:30:01 PM,0.3244,0.2803,0.2887
3523,02/04/21 07:00:01 PM,0.3244,0.2803,0.2887
3524,02/04/21 07:30:01 PM,0.3244,0.2803,0.2884
3525,02/04/21 08:00:01 PM,0.3244,0.2803,0.2884
3526,02/04/21 08:30:01 PM,0.3244,0.2803,0.2884
3527,02/04/21 09:00:01 PM,0.3249,0.2803,0.2884
3528,02/04/21 09:30:01 PM,0.3249,0.2803,0.2884
3529,02/04/21 10:00:01 PM,0.3249,0.2803,0.2881
3530,02/04/21 10:30:01 PM,0.3249,0.2803,0.2881
3531,02/04/21 11:00:01 PM,0.3244,0.2800,0.2881
3532,02/04/21 11:30:01 PM,0.3244,0.2800,0.2877
3533,02/05/21 12:00:01 AM,0.3244,0.2800,0.2877
3534,02/05/21 12:30:01 AM,0.3244,0.2800,0.2881
3535,02/05/21 01:00:01 AM,0.3244,0.2800,0.2881
3536,02/05/21 01:30:01 AM,0.3244,0.2800,0.2877
3537,02/05/21 02:00:01 AM,0.3244,0.2800,0.2881
3538,02/05/21 02:30:01 AM,0.3244,0.2800,0.2881
3539,02/05/21 03:00:01 AM,0.3244,0.2800,0.2687
3540,02/05/21 03:30:01 AM,0.3240,0.2796,0.2881
3541,02/05/21 04:00:01 AM,0.3240,0.2800,0.2881
3542,02/05/21 04:30:01 AM,0.3240,0.2800,0.2874
3543,02/05/21 05:00:01 AM,0.3240,0.2796,0.2790
3544,02/05/21 05:30:01 AM,0.3240,0.2796,0.2874
3545,02/05/21 06:00:01 AM,0.3240,0.2796,0.2877
3546,02/05/21 06:30:01 AM,0.3240,0.2796,0.2877
3547,02/05/21 07:00:01 AM,0.3240,0.2793,0.2877
3548,02/05/21 07:30:01 AM,0.3235,0.2793,0.2877
3549,02/05/21 08:00:01 AM,0.3235,0.2793,0.2877
3550,02/05/21 08:30:01 AM,0.3235,0.2793,0.2874
3551,02/05/21 09:00:01 AM,0.3235,0.2793,0.2877
3552,02/05/21 09:30:01 AM,0.3235,0.2796,0.2877
3553,02/05/21 10:00:01 AM,0.3240,0.2796,0.2505
3554,02/05/21 10:30:01 AM,0.3240,0.2796,0.2877
3555,02/05/21 11:00:01 AM,0.3235,0.2796,0.2430
3556,02/05/21 11:30:01 AM,0.3240,0.2796,0.2390
3557,02/05/21 12:00:01 PM,0.3235,0.2796,0.2363
3558,02/05/21 12:30:01 PM,0.3240,0.2796,0.2294
3559,02/05/21 01:00:01 PM,0.3235,0.2796,0.2294
3560,02/05/21 01:30:01 PM,0.3235,0.2793,0.2269
3561,02/05/21 02:00:01 PM,0.3235,0.2793,0.2262
3562,02/05/21 02:30:01 PM,0.3240,0.2806,0.2219
3563,02/05/21 03:00:01 PM,0.3277,0.2853,0.2877
3564,02/05/21 03:30:01 PM,0.3326,0.2884,0.2877
3565,02/05/21 04:00:01 PM,0.3352,0.2895,0.2877
3566,02/05/21 04:30:01 PM,0.3361,0.2898,0.2877
3567,02/05/21 05:00:01 PM,0.3361,0.2898,0.2874
3568,02/05/21 05:30:01 PM,0.3357,0.2895,0.2874
3569,02/05/21 06:00:01 PM,0.3357,0.2890,0.2874
3570,02/05/21 06:30:01 PM,0.3352,0.2884,0.2874
3571,02/05/21 07:00:01 PM,0.3348,0.2881,0.2874
3572,02/05/21 07:30:01 PM,0.3343,0.2877,0.2874
3573,02/05/21 08:00:01 PM,0.3335,0.2871,0.2874
3574,02/05/21 08:30:01 PM,0.3330,0.2871,0.2874
3575,02/05/21 09:00:01 PM,0.3330,0.2864,0.2639
3576,02/05/21 09:30:01 PM,0.3326,0.2861,0.2871
3577,02/05/21 10:00:01 PM,0.3321,0.2861,0.2871
3578,02/05/21 10:30:01 PM,0.3317,0.2857,0.2871
3579,02/05/21 11:00:01 PM,0.3317,0.2853,0.2871
3580,02/05/21 11:30:01 PM,0.3312,0.2853,0.2871
3581,02/06/21 12:00:01 AM,0.3308,0.2850,0.2871
3582,02/06/21 12:30:01 AM,0.3308,0.2847,0.2871
3583,02/06/21 01:00:01 AM,0.3304,0.2844,0.2868
3584,02/06/21 01:30:01 AM,0.3304,0.2844,0.2868
3585,02/06/21 02:00:01 AM,0.3299,0.2840,0.2871
3586,02/06/21 02:30:01 AM,0.3299,0.2837,0.2868
3587,02/06/21 03:00:01 AM,0.3295,0.2837,0.2871
3588,02/06/21 03:30:01 AM,0.3295,0.2837,0.2871
3589,02/06/21 04:00:01 AM,0.3290,0.2834,0.2871
3590,02/06/21 04:30:01 AM,0.3290,0.2834,0.2871
3591,02/06/21 05:00:01 AM,0.3286,0.2830,0.2868
3592,02/06/21 05:30:01 AM,0.3286,0.2827,0.2871
3593,02/06/21 06:00:01 AM,0.3286,0.2827,0.2864
3594,02/06/21 06:30:01 AM,0.3282,0.2827,0.2868
3595,02/06/21 07:00:01 AM,0.3282,0.2824,0.2868
3596,02/06/21 07:30:01 AM,0.3277,0.2824,0.2868
3597,02/06/21 08:00:01 AM,0.3277,0.2824,0.2868
3598,02/06/21 08:30:01 AM,0.3277,0.2821,0.2868
3599,02/06/21 09:00:01 AM,0.3277,0.2821,0.2871
3600,02/06/21 09:30:01 AM,0.3277,0.2821,0.2844
3601,02/06/21 10:00:01 AM,0.3274,0.2821,0.2871
3602,02/06/21 10:30:01 AM,0.3274,0.2821,0.2874
3603,02/06/21 11:00:01 AM,0.3274,0.2821,-0.0499
3604,02/06/21 11:30:01 AM,0.3274,0.2817,-0.0228
3605,02/06/21 12:00:01 PM,0.3274,0.2817,-0.0789
3606,02/06/21 12:30:01 PM,0.3269,0.2817,-0.1030
3607,02/06/21 01:00:01 PM,0.3269,0.2817,-0.1348
3608,02/06/21 01:30:01 PM,0.3269,0.2827,-0.1473
3609,02/06/21 02:00:01 PM,0.3277,0.2861,-0.1441
3610,02/06/21 02:30:01 PM,0.3304,0.2908,0.2871
3611,02/06/21 03:00:01 PM,0.3335,0.2932,0.2874
3612,02/06/21 03:30:01 PM,0.3361,0.2942,0.2874
3613,02/06/21 04:00:01 PM,0.3376,0.2946,0.2874
3614,02/06/21 04:30:01 PM,0.3380,0.2946,0.2874
3615,02/06/21 05:00:01 PM,0.3380,0.2938,0.2874
3616,02/06/21 05:30:01 PM,0.3376,0.2935,0.2871
3617,02/06/21 06:00:01 PM,0.3371,0.2925,0.2871
3618,02/06/21 06:30:01 PM,0.3367,0.2919,0.2871
3619,02/06/21 07:00:01 PM,0.3361,0.2911,0.2871
3620,02/06/21 07:30:01 PM,0.3357,0.2904,0.2871
3621,02/06/21 08:00:01 PM,0.3352,0.2901,0.2871
3622,02/06/21 08:30:01 PM,0.3343,0.2895,0.2871
3623,02/06/21 09:00:01 PM,0.3339,0.2887,0.2868
3624,02/06/21 09:30:01 PM,0.3339,0.2884,0.2871
3625,02/06/21 10:00:01 PM,0.3335,0.2881,0.2868
3626,02/06/21 10:30:01 PM,0.3330,0.2877,0.2871
3627,02/06/21 11:00:01 PM,0.3326,0.2874,0.2868
3628,02/06/21 11:30:01 PM,0.3326,0.2871,0.2868
3629,02/07/21 12:00:01 AM,0.3321,0.2868,0.2868
3630,02/07/21 12:30:01 AM,0.3317,0.2864,0.2871
3631,02/07/21 01:00:01 AM,0.3317,0.2861,0.2871
3632,02/07/21 01:30:01 AM,0.3312,0.2861,0.2868
3633,02/07/21 02:00:01 AM,0.3312,0.2857,0.2871
3634,02/07/21 02:30:01 AM,0.3308,0.2853,0.2871
3635,02/07/21 03:00:01 AM,0.3308,0.2853,0.2871
3636,02/07/21 03:30:01 AM,0.3304,0.2850,0.2871
3637,02/07/21 04:00:01 AM,0.3304,0.2850,0.2871
3638,02/07/21 04:30:01 AM,0.3299,0.2847,0.2871
3639,02/07/21 05:00:01 AM,0.3299,0.2844,0.2871
3640,02/07/21 05:30:01 AM,0.3295,0.2844,0.2871
3641,02/07/21 06:00:01 AM,0.3295,0.2840,0.2871
3642,02/07/21 06:30:01 AM,0.3295,0.2840,0.2871
3643,02/07/21 07:00:01 AM,0.3290,0.2837,0.2871
3644,02/07/21 07:30:01 AM,0.3290,0.2834,0.2871
3645,02/07/21 08:00:01 AM,0.3286,0.2834,0.2871
3646,02/07/21 08:30:01 AM,0.3286,0.2834,0.2874
3647,02/07/21 09:00:01 AM,0.3286,0.2834,0.2874
3648,02/07/21 09:30:01 AM,0.3286,0.2830,0.2874
3649,02/07/21 10:00:01 AM,0.3282,0.2834,0.2877
3650,02/07/21 10:30:01 AM,0.3282,0.2830,0.2877
3651,02/07/21 11:00:01 AM,0.3282,0.2830,0.2874
3652,02/07/21 11:30:01 AM,0.3282,0.2830,0.2229
3653,02/07/21 12:00:01 PM,0.3277,0.2827,0.2148
3654,02/07/21 12:30:01 PM,0.3277,0.2827,0.2092
3655,02/07/21 01:00:01 PM,0.3277,0.2827,0.2874
3656,02/07/21 01:30:01 PM,0.3277,0.2834,0.2827
3657,02/07/21 02:00:01 PM,0.3277,0.2861,0.2800
3658,02/07/21 02:30:01 PM,0.3277,0.2890,0.2827
3659,02/07/21 03:00:01 PM,0.3282,0.2908,0.2793
3660,02/07/21 03:30:01 PM,0.3295,0.2925,0.2881
3661,02/07/21 04:00:01 PM,0.3308,0.2925,0.2874
3662,02/07/21 04:30:01 PM,0.3317,0.2925,0.2874
3663,02/07/21 05:00:01 PM,0.3326,0.2922,0.2874
3664,02/07/21 05:30:01 PM,0.3326,0.2914,0.2743
3665,02/07/21 06:00:01 PM,0.3326,0.2908,0.2874
3666,02/07/21 06:30:01 PM,0.3321,0.2904,0.2874
3667,02/07/21 07:00:01 PM,0.3321,0.2898,0.2874
3668,02/07/21 07:30:01 PM,0.3317,0.2890,0.2874
3669,02/07/21 08:00:01 PM,0.3317,0.2887,0.2874
3670,02/07/21 08:30:01 PM,0.3317,0.2884,0.2874
3671,02/07/21 09:00:01 PM,0.3312,0.2881,0.2871
3672,02/07/21 09:30:01 PM,0.3312,0.2874,0.2874
3673,02/07/21 10:00:01 PM,0.3308,0.2874,0.2871
3674,02/07/21 10:30:01 PM,0.3308,0.2871,0.2874
3675,02/07/21 11:00:01 PM,0.3308,0.2868,0.2874
3676,02/07/21 11:30:01 PM,0.3304,0.2864,0.2874
3677,02/08/21 12:00:01 AM,0.3304,0.2861,0.2874
3678,02/08/21 12:30:01 AM,0.3304,0.2861,0.2874
3679,02/08/21 01:00:01 AM,0.3299,0.2857,0.2874
3680,02/08/21 01:30:01 AM,0.3295,0.2853,0.2871
3681,02/08/21 02:00:01 AM,0.3295,0.2850,0.2874
3682,02/08/21 02:30:01 AM,0.3295,0.2850,0.2844
3683,02/08/21 03:00:01 AM,0.3295,0.2847,0.2874
3684,02/08/21 03:30:01 AM,0.3290,0.2847,0.2874
3685,02/08/21 04:00:01 AM,0.3290,0.2844,0.2874
3686,02/08/21 04:30:01 AM,0.3290,0.2844,0.2874
3687,02/08/21 05:00:01 AM,0.3286,0.2840,0.2874
3688,02/08/21 05:30:01 AM,0.3286,0.2840,0.2874
3689,02/08/21 06:00:01 AM,0.3286,0.2837,0.2877
3690,02/08/21 06:30:01 AM,0.3282,0.2837,0.2874
3691,02/08/21 07:00:01 AM,0.3282,0.2834,0.2874
3692,02/08/21 07:30:01 AM,0.3282,0.2834,0.2874
3693,02/08/21 08:00:01 AM,0.3282,0.2834,0.2877
3694,02/08/21 08:30:01 AM,0.3277,0.2830,0.2871
3695,02/08/21 09:00:01 AM,0.3277,0.2830,0.2729
3696,02/08/21 09:30:01 AM,0.3277,0.2830,0.2877
3697,02/08/21 10:00:01 AM,0.3277,0.2830,0.2877
3698,02/08/21 10:30:01 AM,0.3277,0.2830,0.2877
3699,02/08/21 11:00:01 AM,0.3274,0.2827,0.2877
3700,02/08/21 11:30:01 AM,0.3274,0.2827,0.2520
3701,02/08/21 12:00:01 PM,0.3274,0.2824,0.2550
3702,02/08/21 12:30:01 PM,0.3274,0.2824,0.2534
3703,02/08/21 01:00:01 PM,0.3274,0.2824,0.2538
3704,02/08/21 01:30:01 PM,0.3269,0.2821,0.2615
3705,02/08/21 02:00:01 PM,0.3269,0.2821,0.2639
3706,02/08/21 02:30:01 PM,0.3269,0.2821,0.2684
3707,02/08/21 03:00:01 PM,0.3269,0.2817,0.0097
3708,02/08/21 03:30:01 PM,0.3269,0.2817,0.1219
3709,02/08/21 04:00:01 PM,0.3269,0.2817,0.2874
3710,02/08/21 04:30:01 PM,0.3269,0.2817,0.2161
3711,02/08/21 05:00:01 PM,0.3269,0.2821,0.2874
3712,02/08/21 05:30:01 PM,0.3269,0.2821,0.2874
3713,02/08/21 06:00:01 PM,0.3269,0.2824,0.2874
3714,02/08/21 06:30:01 PM,0.3269,0.2824,0.2877
3715,02/08/21 07:00:01 PM,0.3269,0.2824,0.2877
3716,02/08/21 07:30:01 PM,0.3269,0.2824,0.2877
3717,02/08/21 08:00:01 PM,0.3269,0.2824,0.2877
